DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,Arrest,LarcenyCode,ObjectID
2019/09/29 00:00:00+00,1840,1840,1500 SOUTH AV     ,AGGRAVATED ASSAULT,,N/A,4305
2019/09/29 00:00:00+00,0800,1052,200 PARK ST     ,AGGRAVATED ASSAULT,Yes,N/A,4306
2019/09/29 00:00:00+00,2030,0700,200 W  NEWELL ST     ,BURGLARY,,From Building,4307
2019/09/29 00:00:00+00,0145,0145,2400 JAMES SQ     ,LARCENY,,Shoplifting,4308
2019/09/29 00:00:00+00,1213,1215,2900 JAMES ST     ,LARCENY,,Shoplifting,4309
2019/09/29 00:00:00+00,1800,2100,300 E  ONONDAGA ST     ,LARCENY,,From Motor Vehicle,4310
2019/09/29 00:00:00+00,0100,0100,300 FOBES AV     ,AGGRAVATED ASSAULT,,N/A,4311
2019/09/29 00:00:00+00,2346,2349,300 JAMESVILLE AV     ,LARCENY,,Of MV Parts/Accessories,4312
2019/09/29 00:00:00+00,2300,1000,500 UNIVERSITY AV     ,LARCENY,,From Motor Vehicle,4313
2019/09/29 00:00:00+00,2228,1230,700 LIVINGSTON AV     ,LARCENY,,From Motor Vehicle,4314
2019/09/29 00:00:00+00,2130,1400,800 LIVINGSTON AV     ,LARCENY,,From Motor Vehicle,4315
2019/09/30 00:00:00+00,1600,1600,0 HILLSDALE AV     ,LARCENY,,All Other,4316
2019/09/30 00:00:00+00,1400,1500,100 SOUTH AV     ,ROBBERY,Yes,All Other,4317
2019/09/30 00:00:00+00,1750,0512,1000 JAMES ST     ,LARCENY,,From Motor Vehicle,4318
2019/09/30 00:00:00+00,2000,0700,1200 W  GENESEE ST     ,LARCENY,,All Other,4319
2019/09/30 00:00:00+00,1401,1401,1400 S  SALINA ST     ,ROBBERY,Yes,From Building,4320
2019/09/30 00:00:00+00,0956,0956,1800 W  GENESEE ST     ,LARCENY,,Shoplifting,4321
2019/09/30 00:00:00+00,0130,0130,200 BRATTLE RD     ,BURGLARY,,N/A,4322
2019/09/30 00:00:00+00,2325,2325,200 COMSTOCK AV     ,BURGLARY,,From Building,4323
2019/09/30 00:00:00+00,2107,2107,300 W  FAYETTE ST     ,LARCENY,,From Motor Vehicle,4324
2019/09/30 00:00:00+00,2107,2107,300 W  FAYETTE ST     ,LARCENY,,From Motor Vehicle,4325
2019/09/30 00:00:00+00,1437,1437,400 BUTTERNUT ST     ,LARCENY,Yes,Shoplifting,4326
2019/09/30 00:00:00+00,1336,1336,400 BUTTERNUT ST     ,LARCENY,Yes,Shoplifting,4327
2019/09/30 00:00:00+00,1145,1200,400 E  DIVISION ST     ,LARCENY,,Pocket Picking,4328
2019/09/30 00:00:00+00,1800,1800,400 WOLF ST     ,BURGLARY,,From Building,4329
2019/09/30 00:00:00+00,1900,0800,800 WALNUT AV     ,LARCENY,,All Other,4330
2019/10/01 00:00:00+00,0800,0805,100 HIGHLAND AV     ,LARCENY,Yes,All Other,4331
2019/10/01 00:00:00+00,2200,2200,100 JAMES ST     ,LARCENY,,All Other,4332
2019/10/01 00:00:00+00,1246,2300,100 OAK ST     ,MV THEFT,,Motor Vehicle,4333
2019/10/01 00:00:00+00,1607,1607,100 SHUART AV     ,LARCENY,Yes,All Other,4334
2019/10/01 00:00:00+00,1635,1735,1200 MILTON AV     ,LARCENY,,From Building,4335
2019/10/01 00:00:00+00,2034,2034,1600 BURNET AV     ,AGGRAVATED ASSAULT,,N/A,4336
2019/10/01 00:00:00+00,1000,1000,300 COLUMBUS AV     ,LARCENY,,All Other,4337
2019/10/01 00:00:00+00,0215,1130,400 CHINOOK DR     ,LARCENY,,From Building,4338
2019/10/01 00:00:00+00,0848,0848,400 CRADDOCK ST     ,MV THEFT,,Motor Vehicle,4339
2019/10/01 00:00:00+00,0559,1230,400 N  FRANKLIN ST     ,LARCENY,,From Building,4340
2019/10/01 00:00:00+00,1525,1525,4100 S  SALINA ST     ,ROBBERY,Yes,Shoplifting,4341
2019/10/01 00:00:00+00,1725,1725,4100 S  SALINA ST     ,LARCENY,,Shoplifting,4342
2019/10/01 00:00:00+00,2037,2037,600 W  ONONDAGA ST     ,AGGRAVATED ASSAULT,Yes,N/A,4343
2019/10/02 00:00:00+00,1330,1350,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,4344
2019/10/02 00:00:00+00,1613,1613,1 DESTINY USA DR,LARCENY,Yes,,4345
2019/10/02 00:00:00+00,1330,1350,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,4346
2019/10/02 00:00:00+00,1020,1442,100 HALL AV     ,AGGRAVATED ASSAULT,Yes,N/A,4347
2019/10/02 00:00:00+00,1000,1000,100 S  CLINTON ST     ,AGGRAVATED ASSAULT,Yes,N/A,4348
2019/10/02 00:00:00+00,2200,1300,100 SMITH LN     ,BURGLARY,,From Building,4349
2019/10/02 00:00:00+00,2235,2235,200 N  STATE ST     ,ROBBERY,,Motor Vehicle,4350
2019/10/02 00:00:00+00,1118,1118,2900 JAMES ST     ,LARCENY,Yes,Shoplifting,4351
2019/10/02 00:00:00+00,0612,1215,400 COLUMBUS AV     ,LARCENY,,All Other,4352
2019/10/02 00:00:00+00,1905,1210,400 COLUMBUS AV     ,LARCENY,,From Motor Vehicle,4353
2019/10/02 00:00:00+00,1900,0830,400 GRANT BLVD   ,LARCENY,,From Motor Vehicle,4354
2019/10/02 00:00:00+00,1105,1105,400 S  SALINA ST     ,AGGRAVATED ASSAULT,,N/A,4355
2019/10/02 00:00:00+00,1410,1425,600 E  WILLOW ST     ,LARCENY,,From Building,4356
2019/10/02 00:00:00+00,1514,1514,700 LODI ST     ,BURGLARY,,From Building,4357
2019/10/03 00:00:00+00,1550,1550,100 W  BISSELL ST     ,LARCENY,,All Other,4358
2019/10/03 00:00:00+00,0624,1200,100 W  JEFFERSON ST     ,LARCENY,,From Motor Vehicle,4359
2019/10/03 00:00:00+00,1940,1944,1000 W  ONONDAGA ST     ,AGGRAVATED ASSAULT,Yes,N/A,4360
2019/10/03 00:00:00+00,0638,1220,300 OSTROM AV     ,LARCENY,,From Motor Vehicle,4361
2019/10/03 00:00:00+00,1200,1200,300 W  TAYLOR ST     ,LARCENY,,All Other,4362
2019/10/03 00:00:00+00,0800,1515,400 CORTLAND AV     ,BURGLARY,,From Building,4363
2019/10/03 00:00:00+00,0238,0238,400 E  WATER ST     ,ROBBERY,,All Other,4364
2019/10/03 00:00:00+00,0452,1500,500 S  SALINA ST     ,LARCENY,,All Other,4365
2019/10/03 00:00:00+00,0000,0000,800 PARK AV     ,LARCENY,,From Mailbox,4366
2019/10/04 00:00:00+00,1705,1705,1 DESTINY USA DR,LARCENY,,Purse Snatch,4367
2019/10/04 00:00:00+00,1300,1306,100 DELONG AV     ,AGGRAVATED ASSAULT,,N/A,4368
2019/10/04 00:00:00+00,1825,1833,100 HIER AV     ,MV THEFT,,Motor Vehicle,4369
2019/10/04 00:00:00+00,1700,2025,100 HUDSON ST     ,LARCENY,Yes,All Other,4370
2019/10/04 00:00:00+00,1200,1315,100 MRSHALL ST     ,LARCENY,,From Building,4371
2019/10/04 00:00:00+00,1610,1610,100 SWANSEA DR     ,LARCENY,Yes,,4372
2019/10/04 00:00:00+00,1420,1420,1300 S  GEDDES ST     ,LARCENY,,All Other,4373
2019/10/04 00:00:00+00,0730,1130,200 LAFAYETTE RD     ,BURGLARY,,N/A,4374
2019/10/04 00:00:00+00,2200,2300,200 N  STATE ST     ,LARCENY,,From Motor Vehicle,4375
2019/10/04 00:00:00+00,0910,2001,2000 BELLEVUE AV     ,LARCENY,,All Other,4376
2019/10/04 00:00:00+00,2130,2143,300 DUDLEY ST     ,AGGRAVATED ASSAULT,Yes,N/A,4377
2019/10/04 00:00:00+00,2246,2246,300 STADIUM PL     ,LARCENY,,All Other,4378
2019/10/04 00:00:00+00,2000,0500,300 VANRENSSELAER ST     ,MV THEFT,,Motor Vehicle,4379
2019/10/04 00:00:00+00,2100,0900,300 WESTCOTT ST     ,MV THEFT,,Motor Vehicle,4380
2019/10/04 00:00:00+00,1932,2000,400 JOHN ST     ,BURGLARY,,From Building,4381
2019/10/04 00:00:00+00,2003,2003,700 W  GENESEE ST     ,MV THEFT,,Motor Vehicle,4382
2019/10/04 00:00:00+00,1200,1200,800 WILLIS AV     ,LARCENY,,All Other,4383
2019/10/04 00:00:00+00,1804,1000,900 LANCASTER AV     ,LARCENY,,From Motor Vehicle,4384
2019/10/05 00:00:00+00,2145,0000,100 MARY ST     ,LARCENY,,All Other,4385
2019/10/05 00:00:00+00,0658,0740,100 WARNER AV     ,LARCENY,,All Other,4386
2019/10/05 00:00:00+00,1830,1830,1000 W  GENESEE ST     ,LARCENY,,All Other,4387
2019/10/05 00:00:00+00,1032,1032,1600 BELLEVUE AV     ,AGGRAVATED ASSAULT,Yes,N/A,4388
2019/10/05 00:00:00+00,0502,1130,1800 W  FAYETTE ST     ,LARCENY,,All Other,4389
2019/10/05 00:00:00+00,1814,1814,200 HERBERT ST     ,AGGRAVATED ASSAULT,Yes,N/A,4390
2019/10/05 00:00:00+00,0520,0235,200 W  JEFFERSON ST     ,LARCENY,,From Motor Vehicle,4391
2019/10/05 00:00:00+00,2224,2224,300 COMSTOCK AV     ,LARCENY,,From Motor Vehicle,4392
2019/10/05 00:00:00+00,1553,1553,300 GREEN ST     ,LARCENY,,All Other,4393
2019/10/05 00:00:00+00,0100,0700,600 BURNET AV     ,LARCENY,,All Other,4394
2019/10/05 00:00:00+00,1800,1834,800 ONONDAGA AV     ,LARCENY,,All Other,4395
2019/10/06 00:00:00+00,1036,1036,0 S  GEDDES ST     ,LARCENY,,Shoplifting,4396
2019/10/06 00:00:00+00,1400,1400,1 DESTINY USA DR,LARCENY,,Shoplifting,4397
2019/10/06 00:00:00+00,2300,1200,100 GRUMBACH AV     ,LARCENY,,From Motor Vehicle,4398
2019/10/06 00:00:00+00,0137,0137,100 GUILFORD RD     ,BURGLARY,Yes,Motor Vehicle,4399
2019/10/06 00:00:00+00,2330,1154,100 LINWELL TER    ,LARCENY,,From Motor Vehicle,4400
2019/10/06 00:00:00+00,0510,0100,100 S  WEST ST     ,LARCENY,,From Motor Vehicle,4401
2019/10/06 00:00:00+00,2212,2221,100 SIMS DR     ,LARCENY,,All Other,4402
2019/10/06 00:00:00+00,1630,1630,1900 GLENWOOD AV     ,LARCENY,,From Motor Vehicle,4403
2019/10/06 00:00:00+00,2230,2230,200 CANNON ST     ,LARCENY,,Pocket Picking,4404
2019/10/06 00:00:00+00,0001,0745,2800 S  SALINA ST     ,BURGLARY,,All Other,4405
2019/10/06 00:00:00+00,0730,0730,400 ELLIS ST     ,AGGRAVATED ASSAULT,,N/A,4406
2019/10/06 00:00:00+00,1140,1000,500 S  STATE ST     ,LARCENY,,All Other,4407
2019/10/06 00:00:00+00,1100,1500,600 W  ONONDAGA ST     ,BURGLARY,,From Building,4408
2019/10/06 00:00:00+00,1600,1037,600 WALNUT AV     ,LARCENY,,From Motor Vehicle,4409
2019/10/06 00:00:00+00,1959,1959,700 FIRST NORTH ST     ,LARCENY,Yes,Shoplifting,4410
2019/10/07 00:00:00+00,1556,1556,1 DESTINY USA DR,LARCENY,,All Other,4411
2019/10/07 00:00:00+00,1159,1159,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,4412
2019/10/07 00:00:00+00,1900,0700,100 SAND ST     ,MV THEFT,,Motor Vehicle,4413
2019/10/07 00:00:00+00,0935,1712,100 W  ONONDAGA ST     ,LARCENY,,All Other,4414
2019/10/07 00:00:00+00,1430,0829,1100 GRANT BLVD   ,LARCENY,,All Other,4415
2019/10/07 00:00:00+00,1000,1515,1100 W  COLVIN ST     ,BURGLARY,,From Building,4416
2019/10/07 00:00:00+00,2304,2305,1400 S  SALINA ST     ,LARCENY,,All Other,4417
2019/10/07 00:00:00+00,0514,0700,200 HIER AV     ,LARCENY,,Of MV Parts/Accessories,4418
2019/10/07 00:00:00+00,2000,2000,200 LILAC ST     ,AGGRAVATED ASSAULT,Yes,N/A,4419
2019/10/07 00:00:00+00,0538,0509,200 REED AV     ,LARCENY,,From Motor Vehicle,4420
2019/10/07 00:00:00+00,1930,1930,2100 GRANT BLVD   ,BURGLARY,Yes,From Building,4421
2019/10/07 00:00:00+00,1344,1344,3400 BURNET AV     ,LARCENY,,Of MV Parts/Accessories,4422
2019/10/07 00:00:00+00,2130,0700,400 W  SENECA TPKE   ,BURGLARY,,From Building,4423
2019/10/07 00:00:00+00,0845,0845,500 W  ONONDAGA ST     ,LARCENY,,Shoplifting,4424
2019/10/07 00:00:00+00,2100,0500,800 VINE ST     ,LARCENY,,From Motor Vehicle,4425
2019/10/07 00:00:00+00,0405,0411,900 JAMES ST     ,LARCENY,,Motor Vehicle,4426
2019/10/08 00:00:00+00,0852,0635,100 HENDERSON ST     ,LARCENY,,All Other,4427
2019/10/08 00:00:00+00,1821,1821,100 LINCOLN AV     ,AGGRAVATED ASSAULT,Yes,N/A,4428
2019/10/08 00:00:00+00,0945,1600,100 STADIUM PL     ,LARCENY,,From Motor Vehicle,4429
2019/10/08 00:00:00+00,0927,1810,100 W  PLEASANT ST     ,LARCENY,,All Other,4430
2019/10/08 00:00:00+00,1641,1645,100 WADSWORTH ST     ,LARCENY,,From Motor Vehicle,4431
2019/10/08 00:00:00+00,1800,0930,1700 GRANT BLVD   ,BURGLARY,,N/A,4432
2019/10/08 00:00:00+00,2130,1044,300 DEWITT ST     ,MV THEFT,,Motor Vehicle,4433
2019/10/08 00:00:00+00,0900,0400,300 MONTGOMERY ST     ,MV THEFT,,Motor Vehicle,4434
2019/10/08 00:00:00+00,2200,0400,300 N  MIDLER AV     ,BURGLARY,,N/A,4435
2019/10/08 00:00:00+00,0600,0600,400 LILLIAN AV     ,AGGRAVATED ASSAULT,Yes,N/A,4436
2019/10/08 00:00:00+00,1600,1609,500 VALLEY DR     ,LARCENY,Yes,From Building,4437
2019/10/08 00:00:00+00,1400,1410,600 S  GEDDES ST     ,AGGRAVATED ASSAULT,,N/A,4438
2019/10/08 00:00:00+00,2216,2216,700 PARK ST     ,MV THEFT,,Motor Vehicle,4439
2019/10/08 00:00:00+00,1800,0834,700 WOLF ST     ,BURGLARY,,From Building,4440
2019/10/08 00:00:00+00,1431,1431,800 EMERSON AV     ,MV THEFT,,Motor Vehicle,4441
2019/10/08 00:00:00+00,0740,0740,800 S  WILBUR AV     ,BURGLARY,,N/A,4442
2019/10/08 00:00:00+00,0054,0054,900 N  SALINA ST     ,BURGLARY,Yes,N/A,4443
2019/10/08 00:00:00+00,1500,1332,900 POND ST     ,AGGRAVATED ASSAULT,,N/A,4444
2019/10/08 00:00:00+00,1440,1440,900 S  SALINA ST     ,LARCENY,,From Building,4445
2019/10/08 00:00:00+00,0350,0510,900 W  GENESEE ST     ,BURGLARY,,From Building,4446
2019/10/09 00:00:00+00,0200,0220,1400 S  STATE ST     ,AGGRAVATED ASSAULT,Yes,N/A,4447
2019/10/09 00:00:00+00,2100,2100,1600 SPRING ST     ,LARCENY,,All Other,4448
2019/10/09 00:00:00+00,1400,1830,200 N  TOWNSEND ST     ,BURGLARY,,From Building,4449
2019/10/09 00:00:00+00,1600,1700,200 SHONNARD ST     ,LARCENY,,All Other,4450
2019/10/09 00:00:00+00,2130,2230,300 HIAWATHA BLVD W ,BURGLARY,,From Building,4451
2019/10/09 00:00:00+00,2200,0615,300 N  CROUSE AV     ,BURGLARY,,From Building,4452
2019/10/09 00:00:00+00,2350,2350,600 DEWITT ST     ,LARCENY,,From Motor Vehicle,4453
2019/10/09 00:00:00+00,1034,1034,700 FIRST NORTH ST     ,LARCENY,,All Other,4454
2019/10/10 00:00:00+00,1115,1115,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,4455
2019/10/10 00:00:00+00,0124,0124,100 E  ONONDAGA ST     ,LARCENY,,From Building,4456
2019/10/10 00:00:00+00,0800,1500,1300 OAK ST     ,BURGLARY,,All Other,4457
2019/10/10 00:00:00+00,2335,2337,200 BURDICK AV     ,AGGRAVATED ASSAULT,,N/A,4458
2019/10/10 00:00:00+00,1730,0545,200 DALE ST     ,MV THEFT,,From Motor Vehicle,4459
2019/10/10 00:00:00+00,0545,0709,200 MIDLAND AV     ,BURGLARY,Yes,From Building,4460
2019/10/10 00:00:00+00,2100,1100,200 WESTMORELAND AV     ,LARCENY,,All Other,4461
2019/10/10 00:00:00+00,2236,2236,200 WOLCOTT AV     ,AGGRAVATED ASSAULT,Yes,N/A,4462
2019/10/10 00:00:00+00,2200,2200,2400 JAMES ST     ,MV THEFT,,Motor Vehicle,4463
2019/10/10 00:00:00+00,2300,0847,2500 JAMES ST     ,BURGLARY,,From Building,4464
2019/10/10 00:00:00+00,2200,1100,300 ELLIS ST     ,MV THEFT,,From Motor Vehicle,4465
2019/10/10 00:00:00+00,0030,1000,400 BRYANT AV     ,MV THEFT,,Motor Vehicle,4466
2019/10/10 00:00:00+00,1638,1100,400 BURNET AV     ,BURGLARY,,From Building,4467
2019/10/10 00:00:00+00,1859,1900,400 BUTTERNUT ST     ,BURGLARY,Yes,Shoplifting,4468
2019/10/10 00:00:00+00,0700,0710,500 IRVING AV     ,AGGRAVATED ASSAULT,Yes,N/A,4469
2019/10/10 00:00:00+00,1710,1710,600 FELLOWS AV     ,AGGRAVATED ASSAULT,,N/A,4470
2019/10/10 00:00:00+00,1800,0700,600 N  CLINTON ST     ,LARCENY,,From Motor Vehicle,4471
2019/10/10 00:00:00+00,0310,0347,700 W  COLVIN ST     ,BURGLARY,,N/A,4472
2019/10/10 00:00:00+00,0001,0001,900 BUTTERNUT ST     ,AGGRAVATED ASSAULT,,N/A,4473
2019/10/10 00:00:00+00,0938,1715,900 JAMES ST     ,LARCENY,,All Other,4474
2019/10/10 00:00:00+00,1700,1700,900 WILLIS AV     ,LARCENY,,All Other,4475
2019/10/11 00:00:00+00,2127,1336,1 DESTINY USA DR,LARCENY,,All Other,4476
2019/10/11 00:00:00+00,1145,1145,1 DESTINY USA DR,LARCENY,,All Other,4477
2019/10/11 00:00:00+00,1400,1400,1300 MADISON ST     ,BURGLARY,,From Building,4478
2019/10/11 00:00:00+00,0030,0058,200 MARTIN LUTHER KING      W ,BURGLARY,,N/A,4479
2019/10/11 00:00:00+00,0600,0600,2800 BURNET AV     ,LARCENY,,All Other,4480
2019/10/11 00:00:00+00,0635,2300,2800 ERIE BLVD E ,MV THEFT,,Motor Vehicle,4481
2019/10/11 00:00:00+00,1800,1100,300 RICH ST     ,BURGLARY,,From Building,4482
2019/10/11 00:00:00+00,1635,1635,300 W  PLEASANT AV     ,AGGRAVATED ASSAULT,Yes,N/A,4483
2019/10/11 00:00:00+00,1745,1815,400 RICH ST     ,LARCENY,,All Other,4484
2019/10/11 00:00:00+00,0800,0800,400 SUNNYCREST RD     ,AGGRAVATED ASSAULT,Yes,N/A,4485
2019/10/11 00:00:00+00,0152,0152,500 BUTTERNUT ST     ,LARCENY,,Shoplifting,4486
2019/10/11 00:00:00+00,0153,0153,600 S  GEDDES ST     ,ROBBERY,,Shoplifting,4487
2019/10/11 00:00:00+00,1700,1713,700 E  DIVISION ST     ,LARCENY,,From Motor Vehicle,4488
2019/10/12 00:00:00+00,1900,1900,1 DESTINY USA DR,LARCENY,,Shoplifting,4489
2019/10/12 00:00:00+00,1515,1515,100 HARTSON ST     ,LARCENY,,All Other,4490
2019/10/12 00:00:00+00,2200,2200,1000 CANAL ST     ,LARCENY,,All Other,4491
2019/10/12 00:00:00+00,1330,0755,1200 BUTTERNUT ST     ,BURGLARY,,N/A,4492
2019/10/12 00:00:00+00,1300,1307,1300 FIRST NORTH ST     ,LARCENY,Yes,All Other,4493
2019/10/12 00:00:00+00,0140,0140,1800 W  FAYETTE ST     ,MV THEFT,,Motor Vehicle,4494
2019/10/12 00:00:00+00,1200,1200,200 CROSSETT ST     ,BURGLARY,,From Building,4495
2019/10/12 00:00:00+00,1143,1900,200 GIRARD AV     ,LARCENY,,All Other,4496
2019/10/12 00:00:00+00,1109,1109,200 N  STATE ST     ,LARCENY,,All Other,4497
2019/10/12 00:00:00+00,0212,0212,200 N  STATE ST     ,LARCENY,,All Other,4498
2019/10/12 00:00:00+00,2200,0600,200 THURBER ST     ,LARCENY,,From Motor Vehicle,4499
2019/10/12 00:00:00+00,1155,1200,2500 BURNET AV     ,LARCENY,,Of MV Parts/Accessories,4500
2019/10/12 00:00:00+00,1210,1210,400 LOOMIS AV     ,BURGLARY,,From Building,4501
2019/10/12 00:00:00+00,0015,0016,500 S  SALINA ST     ,BURGLARY,,N/A,4502
2019/10/12 00:00:00+00,2130,2130,600 ROWLAND ST     ,ROBBERY,,All Other,4503
2019/10/12 00:00:00+00,1854,1000,600 WALNUT AV     ,BURGLARY,,From Building,4504
2019/10/12 00:00:00+00,2142,2142,900 S  SALINA ST     ,LARCENY,,All Other,4505
2019/10/13 00:00:00+00,1522,1522,1 DESTINY USA DR,LARCENY,,From Motor Vehicle,4506
2019/10/13 00:00:00+00,1612,1330,100 ANNETTA ST     ,MV THEFT,,Motor Vehicle,4507
2019/10/13 00:00:00+00,0830,0900,100 BRONX AV     ,BURGLARY,Yes,From Building,4508
2019/10/13 00:00:00+00,0100,0115,100 MERRIMAN AV     ,AGGRAVATED ASSAULT,,N/A,4509
2019/10/13 00:00:00+00,1411,0900,100 MILBURN DR     ,BURGLARY,,Of Bicycle,4510
2019/10/13 00:00:00+00,1730,1920,1400 BUTTERNUT ST     ,BURGLARY,,All Other,4511
2019/10/13 00:00:00+00,1749,1235,1800 MIDLAND AV     ,LARCENY,,From Motor Vehicle,4512
2019/10/13 00:00:00+00,0040,0045,200 MOORE AV     ,AGGRAVATED ASSAULT,Yes,N/A,4513
2019/10/13 00:00:00+00,1749,1749,400 LOOMIS AV     ,BURGLARY,,From Building,4514
2019/10/13 00:00:00+00,0319,0730,400 S  LOWELL AV     ,BURGLARY,,From Building,4515
2019/10/13 00:00:00+00,2343,2345,600 WALNUT AV     ,LARCENY,,Of Bicycle,4516
2019/10/13 00:00:00+00,2300,0100,700 LIVINGSTON AV     ,LARCENY,,All Other,4517
2019/10/13 00:00:00+00,0643,1120,700 S  CROUSE AV     ,LARCENY,,All Other,4518
2019/10/13 00:00:00+00,1725,1725,900 COMSTOCK AV     ,ROBBERY,Yes,All Other,4519
2019/10/14 00:00:00+00,0050,0050,0 E  COLVIN ST     ,AGGRAVATED ASSAULT,,N/A,4520
2019/10/14 00:00:00+00,1719,1719,100 COOLIDGE AV     ,LARCENY,,All Other,4521
2019/10/14 00:00:00+00,2243,2243,100 JUDSON ST     ,LARCENY,,All Other,4522
2019/10/14 00:00:00+00,2337,2337,100 SEDGWICK ST        ,MV THEFT,Yes,Motor Vehicle,4523
2019/10/14 00:00:00+00,2000,2100,100 SIMS DR     ,LARCENY,,From Motor Vehicle,4524
2019/10/14 00:00:00+00,2240,2240,1000 W  GENESEE ST     ,LARCENY,,Of Bicycle,4525
2019/10/14 00:00:00+00,0607,0607,1100 E  FAYETTE ST     ,BURGLARY,,N/A,4526
2019/10/14 00:00:00+00,2230,0530,200 CARBON ST     ,MV THEFT,,Motor Vehicle,4527
2019/10/14 00:00:00+00,1504,1504,200 W  FAYETTE ST     ,LARCENY,Yes,Shoplifting,4528
2019/10/14 00:00:00+00,0343,0343,2800 JAMES ST     ,BURGLARY,,From Building,4529
2019/10/14 00:00:00+00,1915,1915,2800 S  SALINA ST     ,ROBBERY,Yes,All Other,4530
2019/10/14 00:00:00+00,0530,1025,300 BRYANT AV     ,MV THEFT,Yes,Motor Vehicle,4531
2019/10/14 00:00:00+00,1200,1207,300 WOLF ST     ,AGGRAVATED ASSAULT,Yes,N/A,4532
2019/10/14 00:00:00+00,0000,0735,500 BUTTERNUT ST     ,MV THEFT,,Motor Vehicle,4533
2019/10/14 00:00:00+00,0800,1630,600 SKYTOP RD     ,LARCENY,,From Motor Vehicle,4534
2019/10/14 00:00:00+00,0754,0754,600 STINARD AV     ,AGGRAVATED ASSAULT,Yes,N/A,4535
2019/10/14 00:00:00+00,0900,1045,700 JAMES ST     ,BURGLARY,,All Other,4536
2019/10/14 00:00:00+00,2356,2356,900 JAMES ST     ,LARCENY,,From Motor Vehicle,4537
2019/10/14 00:00:00+00,1010,1010,900 S  SALINA ST     ,LARCENY,,Shoplifting,4538
2019/10/14 00:00:00+00,1500,1500,SMALL RD & SLOCUM DR                                                               ,LARCENY,,All Other,4539
2019/10/15 00:00:00+00,1901,0830,1 DESTINY USA DR,LARCENY,,From Motor Vehicle,4540
2019/10/15 00:00:00+00,1244,1244,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,4541
2019/10/15 00:00:00+00,1500,1500,1 DESTINY USA DR,LARCENY,,Shoplifting,4542
2019/10/15 00:00:00+00,1225,1225,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,4543
2019/10/15 00:00:00+00,1802,1900,100 MADISON ST     ,LARCENY,,From Motor Vehicle,4544
2019/10/15 00:00:00+00,0940,0940,100 WALTON ST     ,LARCENY,,From Building,4545
2019/10/15 00:00:00+00,0909,0909,1000 CANAL ST     ,MV THEFT,,Motor Vehicle,4546
2019/10/15 00:00:00+00,0710,0710,1000 DANFORTH ST     ,BURGLARY,Yes,From Building,4547
2019/10/15 00:00:00+00,0000,0000,1000 IRVING AV     ,BURGLARY,,From Building,4548
2019/10/15 00:00:00+00,1130,1130,1000 PARK ST     ,AGGRAVATED ASSAULT,,N/A,4549
2019/10/15 00:00:00+00,1059,1059,1000 S  CLINTON ST     ,AGGRAVATED ASSAULT,Yes,N/A,4550
2019/10/15 00:00:00+00,1322,1250,1200 N  STATE ST     ,LARCENY,,All Other,4551
2019/10/15 00:00:00+00,2241,2241,2000 S  SALINA ST     ,ROBBERY,,All Other,4552
2019/10/15 00:00:00+00,1910,1910,2100 E  FAYETTE ST     ,LARCENY,,All Other,4553
2019/10/15 00:00:00+00,1245,1245,2300 BURNET AV     ,AGGRAVATED ASSAULT,Yes,N/A,4554
2019/10/15 00:00:00+00,1040,1040,2500 ERIE BLVD E ,LARCENY,Yes,Shoplifting,4555
2019/10/15 00:00:00+00,1302,1302,2500 ERIE BLVD E ,LARCENY,Yes,Shoplifting,4556
2019/10/15 00:00:00+00,1930,1945,2900 ERIE BLVD E ,LARCENY,,From Building,4557
2019/10/15 00:00:00+00,1700,0530,300 VILLAGE DR     ,LARCENY,,All Other,4558
2019/10/15 00:00:00+00,1530,1535,400 SMITH ST     ,LARCENY,Yes,All Other,4559
2019/10/15 00:00:00+00,2120,0615,400 W  SENECA TPKE   ,BURGLARY,,From Building,4560
2019/10/15 00:00:00+00,1753,1925,4600 ONONDAGA BLVD   ,LARCENY,,From Motor Vehicle,4561
2019/10/15 00:00:00+00,2000,0550,500 E  BRIGHTON AV     ,BURGLARY,,N/A,4562
2019/10/15 00:00:00+00,1012,1645,600 ERIE BLVD W ,LARCENY,,Motor Vehicle,4563
2019/10/15 00:00:00+00,0119,2100,700 UNIVERSITY AV     ,LARCENY,,Purse Snatch,4564
2019/10/16 00:00:00+00,1921,1125,1 DESTINY USA DR,ROBBERY,,Shoplifting,4565
2019/10/16 00:00:00+00,1550,1550,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,4566
2019/10/16 00:00:00+00,1748,1748,100 DICKERSON ST     ,LARCENY,,From Building,4567
2019/10/16 00:00:00+00,0418,1940,100 FURMAN ST     ,BURGLARY,,From Building,4568
2019/10/16 00:00:00+00,1321,0750,100 MICHAELS AV     ,LARCENY,,From Motor Vehicle,4569
2019/10/16 00:00:00+00,2038,2038,1000 W  GENESEE ST     ,LARCENY,,Shoplifting,4570
2019/10/16 00:00:00+00,1816,1338,1100 MIDLAND AV     ,LARCENY,Yes,All Other,4571
