X,Y,OBJECTID,DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,ARREST
-8476916.19357759,5321304.28770309,1364,2018/04/13,0111,0111,1600 LODI ST,AGGRAVATED ASSAULT,
-8474527.02247629,5321142.59392929,1365,2018/05/19,1110,1110,200 SHUART AV,LARCENY,
-8474556.79000315,5317748.14752295,1366,2018/04/14,2300,1045,100 CLARENDON ST,LARCENY,
-8478036.09119871,5318770.65582575,1367,2018/05/19,1058,1058,300 FABIUS ST,ROBBERY,
-8473035.73100351,5319294.34989866,1368,2018/05/19,1727,1729,2000 E  FAYETTE ST,LARCENY,
,,1369,2018/04/14,2130,2130,0 DESTINY USA DR,AGGRAVATED ASSAULT,
,,1370,2018/04/14,1443,1443,0 DESTINY USA DR,LARCENY,
-8476946.05071919,5320895.77450864,1371,2018/05/19,1700,1700,400 BUTTERNUT ST,LARCENY,
-8479068.75529253,5317607.19328831,1372,2018/04/14,2205,2205,100 DUDLEY ST,MV THEFT,
-8475261.19585656,5323023.99474046,1373,2018/04/14,0122,0122,1300 GRANT BLVD,MV THEFT,
-8474674.46059198,5312165.99369692,1374,2018/04/14,1640,1640,100 LAFAYETTE RD,LARCENY,
-8477291.19680058,5319070.88526748,1375,2018/05/19,1400,1400,400 S  SALINA ST,LARCENY,
-8474010.32727627,5320453.84939565,1376,2018/04/14,2215,1215,400 WINTON ST,LARCENY,
-8478314.5185209,5322423.74136565,1377,2018/04/14,1605,1720,300 BEAR ST,BURGLARY,
-8477567.71444155,5312688.63228253,1378,2018/05/21,2332,2332,100 SMITH LN,AGGRAVATED ASSAULT,
-8477649.66199216,5321758.10432183,1379,2018/04/14,1230,1240,1000 N  SALINA ST,ROBBERY,
-8474004.54449913,5319309.43047088,1380,2018/05/21,1200,1111,1600 E  FAYETTE ST,LARCENY,
,,1381,2018/04/14,1730,1815,0 PRESIDENTIAL PLZ,LARCENY,
-8481810.61480699,5316898.704514,1382,2018/04/14,1102,1102,4700 ONONDAGA BLVD,LARCENY,
,,1383,2018/04/15,1627,1627,0 DESTINY USA DR,LARCENY,
-8471936.17269858,5321375.70695715,1384,2018/05/21,2358,2358,400 S  MIDLER AV,AGGRAVATED ASSAULT,
,,1385,2018/04/15,1917,1917,0 DESTINY USA DR,LARCENY,
,,1386,2018/04/15,1641,1641,0 DESTINY USA DR,LARCENY,
-8474432.23829461,5321345.98068849,1387,2018/04/15,0640,0640,200 DOROTHY ST,ROBBERY,
-8477088.31705368,5319361.52736912,1388,2018/05/22,1950,1950,300 S  WARREN ST,AGGRAVATED ASSAULT,
-8480152.86650727,5317405.8392345,1389,2018/04/13,1430,1330,300 LYDELL ST,LARCENY,
-8479913.87455513,5319931.4245647,1390,2018/04/15,0200,0200,900 PARK AV,LARCENY,
-8477533.55260683,5312985.12876411,1391,2018/04/16,1717,1717,100 FISH AV,BURGLARY,
-8477319.24932113,5321213.8983963,1392,2018/05/22,0927,0927,700 N  SALINA ST,LARCENY,
-8479612.3780587,5320712.19329846,1393,2018/04/15,1217,1217,900 SPENCER ST,LARCENY,
-8480310.57596198,5317840.27933026,1394,2018/04/16,1933,1933,100 HOEFLER ST,LARCENY,
-8474633.35025194,5318862.71969538,1395,2018/04/15,1122,1120,1200 MADISON ST,LARCENY,
-8477014.67917707,5324464.31932793,1396,2018/05/23,1500,1600,1500 LEMOYNE AV,LARCENY,
-8475009.78949695,5316023.33670828,1397,2018/04/16,0050,0800,200 ROBERT DR,BURGLARY,
-8473845.52607234,5320231.15085076,1398,2018/04/16,1330,1600,1300 BURNET AV,LARCENY,
-8473821.45337084,5319706.59133579,1399,2018/04/16,0000,0000,200 TEALL AV,LARCENY,
-8478101.15780924,5316806.99079227,1400,2018/04/16,1124,1124,300 HUDSON ST,AGGRAVATED ASSAULT,
-8480589.87165212,5319269.67259103,1401,2018/05/23,1523,1523,300 TOMPKINS ST,AGGRAVATED ASSAULT,
-8476944.97147186,5320019.91759666,1402,2018/04/16,1403,1403,300 E  WILLOW ST,LARCENY,
-8477732.64367457,5313466.56578451,1403,2018/04/16,0100,0100,700 VALLEY DR,MV THEFT,
-8477078.61421817,5319128.06809549,1404,2018/04/16,2200,0701,400 S  WARREN ST,LARCENY,
-8473967.97599093,5317504.04079537,1405,2018/05/23,2200,0900,700 EUCLID AV,LARCENY,
-8473567.7268156,5317820.67840546,1406,2018/05/23,2200,0700,700 WESTCOTT ST,LARCENY,
-8478549.57808595,5319212.1151975,1407,2018/04/16,0730,0730,700 W  FAYETTE ST,LARCENY,
